"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L13704","Annotation[] getRunnerAnnotations()","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.getRunnerAnnotations()[Ljava/lang/annotation/Annotation;","L13627","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParameters.java","190","5","202","6","0","0","0","0","0","0","0","0","128.042","23","6836.79","360.22","60","31","379.822","297.252","99.146","57.9801","67.6421","39.5568","3","2","2","1","1","0","0","0","0","0","13","13","8","0","13","13","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13663","List<FrameworkField> getAnnotatedFieldsByParameter()","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.getAnnotatedFieldsByParameter()Ljava/util/List;","L13627","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParameters.java","204","5","206","6","0","0","0","0","0","0","0","0","40.0537","5.5","284.934","43.3008","14","13","15.8297","51.8062","132.445","77.4535","115.479","67.5318","1","0","0","3","2","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13655","InjectionType getInjectionType()","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.getInjectionType()Lorg/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParameters$InjectionType;","L13627","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParameters.java","208","5","214","6","0","0","0","0","0","0","0","0","42.8086","5.5","397.869","54.0953","19","14","22.1038","72.3397","116.753","68.2767","92.9419","54.352","2","1","1","3","1","0","0","0","0","0","7","7","3","0","7","7","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13707","boolean fieldsAreAnnotated()","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.fieldsAreAnnotated()Z","L13627","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParameters.java","216","5","218","6","0","0","0","0","0","0","0","0","28.5293","4.5","164.435","30.0144","11","10","9.1353","36.5412","134.261","78.515","118.098","69.0632","1","0","0","1","1","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13711","Runner createRunnerForTestWithParameters(TestWithParameters test)","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParametersFactory.createRunnerForTestWithParameters(Lorg/junit/runners/parameterized/TestWithParameters;)Lorg/junit/runner/Runner;","L13487","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParametersFactory.java","14","5","17","6","0","0","0","0","0","0","0","0","40.0537","8.25","427.401","56.7401","14","13","23.7445","51.8062","127.785","74.7281","108.756","63.5998","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13594","Runner createRunnerForTestWithParameters(TestWithParameters test)","org.junit.runners.parameterized.ParametersRunnerFactory.createRunnerForTestWithParameters(Lorg/junit/runners/parameterized/TestWithParameters;)Lorg/junit/runner/Runner;","L13482","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\ParametersRunnerFactory.java","19","5","20","40","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0.75","6","6","0.75","6","2","2","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13614","TestWithParameters(String name, TestClass testClass, List<Object> parameters)","org.junit.runners.parameterized.TestWithParameters.<init>(Ljava/lang/String;Lorg/junit/runners/model/TestClass;Ljava/util/List;)V","L13566","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\TestWithParameters.java","25","5","33","6","0","0","0","0","0","0","0","0","102.706","13.6","3427.32","227.32","53","27","190.407","252.009","106.422","62.2349","77.9351","45.5761","1","0","0","15","1","0","0","0","0","0","9","9","6","3","9","9","6","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13652","String getName()","org.junit.runners.parameterized.TestWithParameters.getName()Ljava/lang/String;","L13566","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\TestWithParameters.java","35","5","37","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13646","TestClass getTestClass()","org.junit.runners.parameterized.TestWithParameters.getTestClass()Lorg/junit/runners/model/TestClass;","L13566","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\TestWithParameters.java","39","5","41","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13649","List<Object> getParameters()","org.junit.runners.parameterized.TestWithParameters.getParameters()Ljava/util/List;","L13566","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\TestWithParameters.java","43","5","45","6","0","0","0","0","0","0","0","0","17.5098","3","72","17.307","8","8","4","24","136.447","79.7933","121.252","70.9075","1","0","0","3","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13729","int hashCode()","org.junit.runners.parameterized.TestWithParameters.hashCode()I","L13566","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\TestWithParameters.java","47","5","53","6","0","0","0","0","0","0","0","0","67.7572","12.0714","2086.87","163.304","40","20","115.937","172.877","112.453","65.7619","86.6361","50.6644","1","0","0","1","1","0","0","0","0","0","7","7","4","0","7","7","4","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13732","boolean equals(Object obj)","org.junit.runners.parameterized.TestWithParameters.equals(Ljava/lang/Object;)Z","L13566","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\TestWithParameters.java","55","5","70","6","0.532258","1","4","1","0.625","0.625","10","10","125.458","21","6866.52","361.264","66","31","381.473","326.977","94.5966","55.3197","61.3842","35.8972","6","1","1","0","1","0","0","0","0","0","16","16","8","1","16","16","8","0","0","8","0","0","0","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13734","String toString()","org.junit.runners.parameterized.TestWithParameters.toString()Ljava/lang/String;","L13566","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\TestWithParameters.java","72","5","76","6","0","0","0","0","0","0","0","0","44.0391","4.5","316.458","46.4384","18","15","17.581","70.324","122.581","71.6847","101.248","59.2093","1","0","0","1","1","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13755","void hasAllAnnotationsExceptRunWith()","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParametersTest.hasAllAnnotationsExceptRunWith()V","L13736","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParametersTest.java","37","5","47","6","0","0","0","0","0","0","0","0","149.316","17.5","5116.46","296.925","57","35","284.248","292.369","102.398","59.8821","72.1306","42.1817","1","0","0","0","6","0","0","0","0","0","11","11","5","0","11","11","5","0","0","2","1","3","0","0","3","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13764","void providesHelpfulMessageIfParameterFieldCannotBeSet()","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParametersTest.providesHelpfulMessageIfParameterFieldCannotBeSet()V","L13736","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParametersTest.java","64","5","79","6","0","0","0","0","0","0","0","0","154.15","17.0455","5463.67","310.21","62","36","303.537","320.535","98.0133","57.3177","65.8043","38.482","1","0","0","0","7","0","0","0","0","0","14","16","6","0","14","16","6","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13776","void parameterizedTestsWithSpecialCharsInName()","org.junit.runners.parameterized.ParameterizedNamesTest.parameterizedTestsWithSpecialCharsInName()V","L13739","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\ParameterizedNamesTest.java","42","5","50","6","0","0","0","0","0","0","0","0","107.748","17.5","4077.32","255.221","49","27","226.518","232.989","106.37","62.2046","78.0638","45.6513","3","2","2","0","7","0","0","0","0","0","9","9","4","0","9","9","4","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13787","void cannotBeCreatedWithoutAName()","org.junit.runners.parameterized.TestWithParametersTest.cannotBeCreatedWithoutAName()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","28","5","33","6","0","0","0","0","0","0","0","0","62.671","6.85714","728.216","80.9419","25","19","40.4565","106.198","117.484","68.704","93.8944","54.909","1","0","0","0","3","0","0","0","0","0","6","6","3","0","6","6","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13791","void cannotBeCreatedWithoutTestClass()","org.junit.runners.parameterized.TestWithParametersTest.cannotBeCreatedWithoutTestClass()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","35","5","40","6","0","0","0","0","0","0","0","0","62.671","6.85714","728.216","80.9419","25","19","40.4565","106.198","117.484","68.704","93.8944","54.909","1","0","0","0","3","0","0","0","0","0","6","6","3","0","6","6","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13793","void cannotBeCreatedWithoutParameters()","org.junit.runners.parameterized.TestWithParametersTest.cannotBeCreatedWithoutParameters()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","42","5","48","6","0","0","0","0","0","0","0","0","83.6515","9.14286","1199.39","112.886","29","23","66.6328","131.183","113.888","66.6011","88.7066","51.8752","1","0","0","0","3","0","0","0","0","0","7","7","3","0","7","7","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13794","void doesNotAllowToModifyProvidedParameters()","org.junit.runners.parameterized.TestWithParametersTest.doesNotAllowToModifyProvidedParameters()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","50","5","56","6","0","0","0","0","0","0","0","0","81.8323","7.77778","1125.86","108.224","32","23","62.548","144.754","113.376","66.3018","87.9681","51.4433","1","0","0","0","3","0","0","0","0","0","7","7","3","0","7","7","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13797","void doesNotConsiderParametersWhichChangedAfterTestInstantiation()","org.junit.runners.parameterized.TestWithParametersTest.doesNotConsiderParametersWhichChangedAfterTestInstantiation()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","58","5","65","6","0","0","0","0","0","0","0","0","108.278","11.7","2531.07","185.725","45","28","140.615","216.331","109.124","63.815","81.8331","47.8556","1","0","0","0","3","0","0","0","0","0","8","8","4","0","8","8","4","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13798","void isEqualToTestWithSameNameAndTestClassAndParameters()","org.junit.runners.parameterized.TestWithParametersTest.isEqualToTestWithSameNameAndTestClassAndParameters()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","67","5","76","6","0","0","0","0","0","0","0","0","107.541","11.5909","3064.69","210.988","55","28","170.26","264.405","104.465","61.0908","75.1124","43.9254","1","0","0","0","3","0","0","0","0","0","10","10","3","0","10","10","3","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13799","void isNotEqualToTestWithDifferentName()","org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentName()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","78","5","85","6","0","0","0","0","0","0","0","0","52.8708","7.85714","995.589","99.7057","31","17","55.3105","126.711","111.905","65.4416","85.8459","50.2023","1","0","0","0","2","0","0","0","0","0","8","8","3","0","8","8","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13800","void isNotEqualToTestWithDifferentTestClass()","org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentTestClass()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","87","5","94","6","0","0","0","0","0","0","0","0","72.9545","11","1980.94","157.73","41","21","110.052","180.085","110.077","64.3726","83.2088","48.6601","1","0","0","0","3","0","0","0","0","0","8","8","3","0","8","8","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13804","void isNotEqualToTestWithDifferentParameters()","org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentParameters()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","96","5","103","6","0","0","0","0","0","0","0","0","77.303","11.375","2181.22","168.19","43","22","121.179","191.756","109.751","64.1817","82.7378","48.3847","1","0","0","0","2","0","0","0","0","0","8","8","3","0","8","8","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13805","void isNotEqualToObjectWithDifferentClass()","org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToObjectWithDifferentClass()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","105","5","110","6","0","0","0","0","0","0","0","0","58.5293","7","700.547","78.8785","24","18","38.9193","100.078","117.793","68.8845","94.3397","55.1694","1","0","0","0","2","0","0","0","0","0","6","6","2","0","6","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13806","void hasSameHashCodeAsEqualTest()","org.junit.runners.parameterized.TestWithParametersTest.hasSameHashCodeAsEqualTest()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","112","5","119","6","0","0","0","0","0","0","0","0","58.5293","11","1697.16","142.282","37","18","94.2866","154.287","110.881","64.8428","84.3687","49.3384","1","0","0","0","3","0","0","0","0","0","8","8","3","0","8","8","3","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13808","void hasMeaningfulToString()","org.junit.runners.parameterized.TestWithParametersTest.hasMeaningfulToString()V","L13742","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","121","5","130","6","0","0","0","0","0","0","0","0","103.588","10","1711.76","143.096","36","27","95.0977","171.176","106.726","62.4129","78.3742","45.8329","1","0","0","0","4","0","0","0","0","0","10","10","2","0","10","10","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13830","void schedule(Runnable childStatement)","org.junit.runners.ParentRunner$1.schedule(Ljava/lang/Runnable;)V","L13828","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\ParentRunner.java","78","9","80","10","0","0","0","0","0","0","0","0","21.6515","5.25","166.421","30.2556","10","9","9.24562","31.6992","135","78.9472","119.164","69.6868","1","0","0","0","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13832","void finished()","org.junit.runners.ParentRunner$1.finished()V","L13828","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\ParentRunner.java","82","9","84","10","0","0","0","0","0","0","0","0","2","1","4.75489","2.82766","3","3","0.26416","4.75489","151.433","88.5575","181.866","106.354","1","0","0","0","0","0.333333","1","0","0.333333","1","2","3","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14024","void accept(FrameworkMember<?> member, TestRule value)","org.junit.runners.ParentRunner$ClassRuleCollector.accept(Lorg/junit/runners/model/FrameworkMember;Lorg/junit/rules/TestRule;)V","L13896","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\ParentRunner.java","567","9","571","10","0","0","0","0","0","0","0","0","142.096","15.6818","3749.69","241.359","47","34","208.316","239.111","115.987","67.8287","91.8368","53.7057","2","0","0","0","3","0","0","0","0","0","5","5","2","2","5","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13901","List<TestRule> getOrderedRules()","org.junit.runners.ParentRunner$ClassRuleCollector.getOrderedRules()Ljava/util/List;","L13896","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\ParentRunner.java","573","9","580","10","0","0","0","0","0","0","0","0","123.693","19.7143","4933.53","289.805","51","30","274.085","250.251","108.136","63.2376","80.5104","47.0821","2","1","1","1","0","0","0","0","0","0","8","8","5","0","8","8","5","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14065","int compare(RuleEntry o1, RuleEntry o2)","org.junit.runners.RuleContainer$1.compare(Lorg/junit/runners/RuleContainer$RuleEntry;Lorg/junit/runners/RuleContainer$RuleEntry;)I","L14063","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\RuleContainer.java","42","9","45","10","0","0","0","0","0","0","0","0","62.671","12.8571","1802.33","148.101","33","19","100.13","140.182","122.379","71.5665","101.058","59.0982","2","0","0","0","0","0","0","0","0","0","4","4","2","2","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14068","int compareInt(int a, int b)","org.junit.runners.RuleContainer$1.compareInt(II)I","L14063","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\RuleContainer.java","47","9","49","10","0","0","0","0","0","0","0","0","39.5098","6.66667","558.412","67.8115","22","14","31.0229","83.7618","129.487","75.7234","111.415","65.1549","3","0","0","1","0","0","0","0","0","0","3","3","1","2","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14028","RuleEntry(Object rule, int type, Integer order)","org.junit.runners.RuleContainer$RuleEntry.<init>(Ljava/lang/Object;ILjava/lang/Integer;)V","L14016","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\RuleContainer.java","107","9","111","10","0","0","0","0","0","0","0","0","76.635","9.38889","1549.16","133.885","37","22","86.0643","164.999","117.916","68.9569","94.6199","55.3333","2","0","0","2","0","0","0","0","0","0","5","5","3","3","5","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14104","Class<?>[] value()","org.junit.runners.Suite$SuiteClasses.value()[Ljava/lang/Class;","L3938","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\Suite.java","50","9","50","28","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0.75","3","3","0.75","3","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14170","void shouldPass()","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunnerTestCase.shouldPass()V","L14160","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","39","3","39","49","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","159.957","93.542","199.627","116.741","1","0","0","0","0","0.5","1","0","0.5","1","1","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14171","void throwException()","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunnerTestCase.throwException()V","L14160","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","40","3","40","53","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","159.957","93.542","199.627","116.741","1","0","0","0","0","0.5","1","0","0.5","1","1","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14158","CustomBlockJUnit4ClassRunner(Class<?> testClass)","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunner.<init>(Ljava/lang/Class;)V","L14155","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","50","3","52","4","0","0","0","0","0","0","0","0","21.6515","5.25","166.421","30.2556","10","9","9.24562","31.6992","135","78.9472","119.164","69.6868","1","0","0","1","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14174","Statement methodBlock(FrameworkMethod method)","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunner.methodBlock(Lorg/junit/runners/model/FrameworkMethod;)Lorg/junit/runners/model/Statement;","L14155","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","54","3","60","4","0","0","0","0","0","0","0","0","83.0586","13.5","1806.07","148.305","30","22","100.337","133.783","113.556","66.407","88.3293","51.6546","2","1","1","0","2","0","0","0","0","0","7","7","3","1","7","7","3","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14177","void testStarted(Description description)","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$TrackingRunListener.testStarted(Lorg/junit/runner/Description;)V","L14149","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","74","3","77","4","0","0","0","0","0","0","0","0","37.9742","5","240.529","38.6763","13","13","13.3627","48.1057","128.17","74.9534","109.312","63.925","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14179","void testFailure(Failure failure)","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$TrackingRunListener.testFailure(Lorg/junit/runner/notification/Failure;)V","L14149","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","79","3","82","4","0","0","0","0","0","0","0","0","37.9742","5","240.529","38.6763","13","13","13.3627","48.1057","128.17","74.9534","109.312","63.925","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14181","void testFinished(Description description)","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$TrackingRunListener.testFinished(Lorg/junit/runner/Description;)V","L14149","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","84","3","87","4","0","0","0","0","0","0","0","0","37.9742","5","240.529","38.6763","13","13","13.3627","48.1057","128.17","74.9534","109.312","63.925","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14208","Statement apply(Statement base, Description description)","org.junit.runners.RuleContainerTest$Rule.apply(Lorg/junit/runners/model/Statement;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;","L14201","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\RuleContainerTest.java","57","9","59","10","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","1","2","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
